编号,武将名,皮肤名,语音台词
5220001,威张辽,戎马丹心,WeiZhangLiao_YuXi_01 汉帜才扬白登道，岂让胡马窥玉门！ | WeiZhangLiao_YuXi_02 胸怀疏勒十三士，何惧北海二十秋！ | WeiZhangLiao_PoRong_01 匹马戍云台，不知边庭苦，唯闻侠骨香。 | WeiZhangLiao_PoRong_02 长歌击筑惊胡马，秋风酹酒，烽火照高台！ | WeiZhangLiao_Dead 马蹄声碎，凉了多少英雄泪。
4103101,尹夫人,寒雪梅香,YinFuRen_YingYu_01 可解君之忧者，万物皆可抛。 | YinFuRen_YingYu_02 撷芳贴黄，博君一笑。 | YinFuRen_YongBi_01 去日苦多，余生与君常在。 | YinFuRen_YongBi_02 愿得君心长久，与君共白雪满头。 | YinFuRen_Dead 君亦非我之良人乎？
4133401,乐祢衡,秋意诗书,YueMiHeng_JiGu_01 我乃曹公鼓吏，击鼓乃分内之事。 | YueMiHeng_JiGu_02 诸位宾客稍安，待我击鼓助兴。 | YueMiHeng_SiRui_01 辱人者人恒辱之，曹公也不例外。 | YueMiHeng_SiRui_02 文若可借面吊丧，稚长可为庖厨。 | YueMiHeng_Dead 诸位恨我不死，我恨骂汝不尽。
5118001,管亥,武掠鸷击,GuanHai_SuoLiang_01 让我看看阁下襄助黄天的诚意。 | GuanHai_SuoLiang_02 若不想再吃苦头，就老实点。 | GuanHai_QinBao_01 奋兵而攻，其气暴虐似虎。 | GuanHai_QinBao_02 挥军疾行，其势如火燎原。 | GuanHai_Dead 此人刀法精湛，不可力敌。
6160601,星法正,丰谷庆余,XingFaZheng_ZhiJi_01 秋风起麦浪，万里良田涌金粟，沧海一瞬殊。 | XingFaZheng_ZhiJi_02 梧桐知秋意，枝栖黄鹂，叶荫阡陌起涟漪。 | XingFaZheng_AnJi_01 四时耕植有序，春种其粟，秋必得其实。 | XingFaZheng_AnJi_02 辕犁本刀枪所铸，粮熟亦十万雄兵！ | XingFaZheng_Dead 如此江山，如何不流连。
8160601,星法正,丰谷庆余,XingFaZheng_ZhiJi_01 秋风起麦浪，万里良田涌金粟，沧海一瞬殊。 | XingFaZheng_ZhiJi_02 梧桐知秋意，枝栖黄鹂，叶荫阡陌起涟漪。 | XingFaZheng_AnJi_01 四时耕植有序，春种其粟，秋必得其实。 | XingFaZheng_AnJi_02 辕犁本刀枪所铸，粮熟亦十万雄兵！ | XingFaZheng_Dead 如此江山，如何不流连。
5111801,李丰,秋盈丰粟,LiFeng_TunChu_01 丰则储，用则输，一粟不积何以得天下？ | LiFeng_TunChu_02 益州非物阜之地，开源节流，方得长久。 | LiFeng_ShuLiang_01 一日无粮，军心自乱，志可夺而粮不可舍。 | LiFeng_ShuLiang_02 赢粮而从战，以期否可复通，逝可复还。 | LiFeng_Dead 运粮不利以误军机，丰死罪。
5207901,李傕郭汜,红芒煞日,LiJueGuoSi_XiongSuan_01 富贵险中求，凶策藏吉兆。 | LiJueGuoSi_XiongSuan_02 敢与吾等一战者，凶多吉少。 | LiJueGuoSi_Dead 诸将失和，必招灭亡。 | LiJueGuoSi_XiongSuan_01 富贵险中求，凶策藏吉兆。 | LiJueGuoSi_XiongSuan_02 敢与吾等一战者，凶多吉少。 | LiJueGuoSi_Dead 诸将失和，必招灭亡。
6164201,谋司马师,情澜拾珠,MouSiMaShi_SanShi_01 思卿一次，星多一枚，而今星空如海。 | MouSiMaShi_SanShi_02 我欲囚卿于怀，为我心中明珠。 | MouSiMaShi_ZhenRao_01 初见惊坠爱河，再见亦如初见。 | MouSiMaShi_ZhenRao_02 心井本应无波，唯念卿之悠悠。 | MouSiMaShi_ChenLue_01 冠发更衣数百旬，终可与卿一见。 | MouSiMaShi_ChenLue_02 心鹿不射，何以问鼎天下？ | MouSiMaShi_Dead 一人之心，不及万里疆土。
5118801,张怀,林深见鹿,ZhangHuai_LaoYan_01 残雨打芭蕉，妆台月在，再无对镜人。 | ZhangHuai_LaoYan_02 此生有缘无分，怪只怪，造化弄人。 | ZhangHuai_JueYan_01 眼底无限恨，爱而不得，有情难相守。 | ZhangHuai_JueYan_02 愿化清风伴君侧，奈何独留长夜寄相思。 | ZhangHuai_Dead 你我皆为浮萍，命不由己。
5112601,凌烈,踏浪驱虎,LingLie_ShouHu_01 虎血洗白刃，西北曹刘寇，不过瓦上尘！ | LingLie_ShouHu_02 先取虎皮铺帅帐，再斩蛟龙祭父魂！ | LingLie_NingZhun_01 风风大风！战战死战！ | LingLie_NingZhun_02 休问虎将今何在，凌公绩有破阵郎！ | LingLie_Dead 此生为双父，一死报君王！
543005,SP黄月英,战场荣耀,HuangYueYingSP_JiQiao_01 慧心驭木甲，直向春涧衔翠珠，莫道锦莺如。 | HuangYueYingSP_JiQiao_02 青翼掠松涛，何言翎羽无生趣，栖枝惊伯劳。 | HuangYueYingSP_LingLong_01 穿林铁翅寒，待借东风力，九霄揽月还。 | HuangYueYingSP_LingLong_02 木羽裁云织晓雾，栖在梧桐最高处。 | HuangYueYingSP_Dead 铁翎犹记云深处，曾载春山几万重。 | HuangYueYingSP_JiQiao_01 慧心驭木甲，直向春涧衔翠珠，莫道锦莺如。 | HuangYueYingSP_JiQiao_02 青翼掠松涛，何言翎羽无生趣，栖枝惊伯劳。 | HuangYueYingSP_LingLong_01 穿林铁翅寒，待借东风力，九霄揽月还。 | HuangYueYingSP_LingLong_02 木羽裁云织晓雾，栖在梧桐最高处。 | HuangYueYingSP_Dead 铁翎犹记云深处，曾载春山几万重。
743005,SP黄月英,战场荣耀,HuangYueYingSP_JiQiao_01 慧心驭木甲，直向春涧衔翠珠，莫道锦莺如。 | HuangYueYingSP_JiQiao_02 青翼掠松涛，何言翎羽无生趣，栖枝惊伯劳。 | HuangYueYingSP_LingLong_01 穿林铁翅寒，待借东风力，九霄揽月还。 | HuangYueYingSP_LingLong_02 木羽裁云织晓雾，栖在梧桐最高处。 | HuangYueYingSP_Dead 铁翎犹记云深处，曾载春山几万重。 | HuangYueYingSP_JiQiao_01 慧心驭木甲，直向春涧衔翠珠，莫道锦莺如。 | HuangYueYingSP_JiQiao_02 青翼掠松涛，何言翎羽无生趣，栖枝惊伯劳。 | HuangYueYingSP_LingLong_01 穿林铁翅寒，待借东风力，九霄揽月还。 | HuangYueYingSP_LingLong_02 木羽裁云织晓雾，栖在梧桐最高处。 | HuangYueYingSP_Dead 铁翎犹记云深处，曾载春山几万重。
5160301,星张昭,弼佐三朝,XingZhangZhao_ZhongYan_01 老臣侍三代之君，有言在喉，不吐不快。 | XingZhangZhao_ZhongYan_02 武者效战，文者效谏，君欲塞耳而自娱乎？ | XingZhangZhao_JingLun_01 先贤著书论经，留大道于汗青，我辈谨受尔。 | XingZhangZhao_JingLun_02 知战国之策，效春秋之史，如此方能不惑。 | XingZhangZhao_Dead 未战先降，诚为天下笑耳。
523301,武皇甫嵩,灼焰靖世,WuHuangFuSong_ChaoZhen_01 青锋出鞘，唤起金乌啼，且以剑光洗长天。 | WuHuangFuSong_ChaoZhen_02 嵩有命，欲投之于渊，如石激水，惊赤螭于长眠。 | WuHuangFuSong_LianJie_01 千军犁庭，定一十五州、夷三十六方。 | WuHuangFuSong_LianJie_02 潜夜勒兵，鸡鸣驰阵，不破敌军，誓不回转！ | WuHuangFuSong_JiangXian_01 沙场百战，忆龙城飞将，万骑长驱玉门关。 | WuHuangFuSong_JiangXian_02 士有其心，饲鹿非射，当止天下倒悬。 | WuHuangFuSong_Dead 此心向汉，罪复何言。
6110801,清河公主,玉妃琼华,QingHeGongZhu_ChangJi_01 北陆长星照寒霄，天命所归，冬雷不可撼。 | QingHeGongZhu_ChangJi_02 朔风卷雪，玉阶凝霜，本宫自如寒梅傲雪。 | QingHeGongZhu_ZenGou_01 今观檐下冰棱，外有光华，内藏浊水。 | QingHeGongZhu_ZenGou_02 玉阶生冰，恰似离人心肠，朔风裂寒霜。 | QingHeGongZhu_Dead 孽缘如丝，斩不断，理还乱。
8110801,清河公主,玉妃琼华,QingHeGongZhu_ChangJi_01 北陆长星照寒霄，天命所归，冬雷不可撼。 | QingHeGongZhu_ChangJi_02 朔风卷雪，玉阶凝霜，本宫自如寒梅傲雪。 | QingHeGongZhu_ZenGou_01 今观檐下冰棱，外有光华，内藏浊水。 | QingHeGongZhu_ZenGou_02 玉阶生冰，恰似离人心肠，朔风裂寒霜。 | QingHeGongZhu_Dead 孽缘如丝，斩不断，理还乱。
622001,神华佗,长夜启明,ShenHuaTuo_JingYu_01 临病之时，心不妄视，方能断死决生，千无一误。 | ShenHuaTuo_JingYu_02 奈何桥畔，生者泪成三千弱水，此皆医者之过。 | ShenHuaTuo_LvXin_01 病无常形，医无常方，所恒者，真我也。 | ShenHuaTuo_LvXin_02 物有阴阳，人有良否，怀千钧于心，如何不病？ | ShenHuaTuo_HuanDao_01 上医治未病，中医治欲病，下医治已病。 | ShenHuaTuo_HuanDao_02 医者司命，如大将提兵，必谋定而后战。 | ShenHuaTuo_Dead 救人者不救己，渡人者空渡人。
822001,神华佗,长夜启明,ShenHuaTuo_JingYu_01 临病之时，心不妄视，方能断死决生，千无一误。 | ShenHuaTuo_JingYu_02 奈何桥畔，生者泪成三千弱水，此皆医者之过。 | ShenHuaTuo_LvXin_01 病无常形，医无常方，所恒者，真我也。 | ShenHuaTuo_LvXin_02 物有阴阳，人有良否，怀千钧于心，如何不病？ | ShenHuaTuo_HuanDao_01 上医治未病，中医治欲病，下医治已病。 | ShenHuaTuo_HuanDao_02 医者司命，如大将提兵，必谋定而后战。 | ShenHuaTuo_Dead 救人者不救己，渡人者空渡人。
5124502,柏灵筠,芳原罗黛,BaiLingYun_LingHui_01 琉璃蚕丝缠清风，织就千里日彤彤。 | BaiLingYun_LingHui_02 智者难渡爱河，慧剑不斩情丝。 | BaiLingYun_XiaCe_01 锦衣消，红粉散，佳人空余二百零六骨。 | BaiLingYun_XiaCe_02 西风肃，多歧路，心思满腹难行十万步。 | BaiLingYun_YuXin_01 此生何处休？等不完王侯，数不尽春秋。 | BaiLingYun_YuXin_02 慧心织灵网，不捕六星，唯囚北斗。 | BaiLingYun_Dead 迟日江山好，只是人凋零。
7124502,柏灵筠,芳原罗黛,BaiLingYun_LingHui_01 琉璃蚕丝缠清风，织就千里日彤彤。 | BaiLingYun_LingHui_02 智者难渡爱河，慧剑不斩情丝。 | BaiLingYun_XiaCe_01 锦衣消，红粉散，佳人空余二百零六骨。 | BaiLingYun_XiaCe_02 西风肃，多歧路，心思满腹难行十万步。 | BaiLingYun_YuXin_01 此生何处休？等不完王侯，数不尽春秋。 | BaiLingYun_YuXin_02 慧心织灵网，不捕六星，唯囚北斗。 | BaiLingYun_Dead 迟日江山好，只是人凋零。
5122701,庞宏,梦外熙攘,PangHong_PingZhi_01 我辈当以家国为任，为比干、为晏婴。 | PangHong_PingZhi_02 我观尔乃，春之虫、夏之蝇、秋之虱、冬之豕。 | PangHong_GangJian_01 陈公，不知我父战死雒县之时，汝外祖逾过墙否？ | PangHong_GangJian_02 大丈夫宁宿乡野、餐风露，亦不与匹夫为伍。 | PangHong_Dead 罢了，罢了，我又能有何作为？
4150401,刘衿刘佩,西楼独上,LiuJinLiuPei_QiXin_01 尘世梦浅，两心同映月，不语亦相知。 | LiuJinLiuPei_QiXin_02 契心忘颜，飞腾云霄，何处不心安？ | LiuJinLiuPei_JiuSi_01 二女怀寒刃，父言犹在耳。 | LiuJinLiuPei_JiuSi_02 夫欲窃，父岌危，我何辜？ | LiuJinLiuPei_Dead 帝王家，无情人。
5160102,星董卓,虎牢肆虓,XingDongZhuo_WeiLin_01 不为友则为奴，不折膝则系颈！ | XingDongZhuo_WeiLin_02 尔等！要尝尝我宝剑是否锋利嘛？ | XingDongZhuo_ZhangRong_01 千骑拥高牙，吾言既出，谁敢不从！ | XingDongZhuo_ZhangRong_02 一言以决万人之生死，大丈夫当如是！ | XingDongZhuo_HaoShou_01 老夫杀人不能举、刑人恐不胜，卮酒安足辞！ | XingDongZhuo_HaoShou_02 沥尽公卿血，且佐九酝蒸！ | XingDongZhuo_Dead 天下待取，奈何死于妇人之手。
5119401,公孙修,逆战辽河,GongSunXiu_GanGu_01 父起于微末而定海内，今承王爵，当以死效之。 | GongSunXiu_GanGu_02 周武继文王之志而开国百年，今吾亦可为之。 | GongSunXiu_KuiZhen_01 尔等忘北地之风乎？尔等忘北地之寒乎？ | GongSunXiu_KuiZhen_02 老贼尚惧孔明一州之地，今敢来攻我邪！ | GongSunXiu_Dead 司马懿老谋深算，非常人可敌。
595603,周善,战场荣耀,ZhouShan_MiYun_01 江蛟入虎穴，擒得虎子，一跃化真龙！ | ZhouShan_MiYun_02 上将捣黄龙，至尊功劳簿上，当有我名！ | ZhouShan_DanYing_01 怒涛熔金，胆气冲云梦，狂澜掌中平！ | ZhouShan_DanYing_02 铁胆劈开千层浪，江涛作酒饮豪肠！ | ZhouShan_Dead 千斛胆魄沉舟底，江鸥衔落旗。
795603,周善,战场荣耀,ZhouShan_MiYun_01 江蛟入虎穴，擒得虎子，一跃化真龙！ | ZhouShan_MiYun_02 上将捣黄龙，至尊功劳簿上，当有我名！ | ZhouShan_DanYing_01 怒涛熔金，胆气冲云梦，狂澜掌中平！ | ZhouShan_DanYing_02 铁胆劈开千层浪，江涛作酒饮豪肠！ | ZhouShan_Dead 千斛胆魄沉舟底，江鸥衔落旗。
6133002,乐蔡文姬,瑞雪氤氲,YueCaiWenJi_ShuangJia_01 残霜染罢冰林红，翰墨氤氲，踏雪寻梅踪。 | YueCaiWenJi_ShuangJia_02 玉泉沸冰心，三千青丝结霜雪，笳声鸣晚林。 | YueCaiWenJi_BeiFen_01 落梅随流水，半亩方塘鉴暖潭，从此不寒天。 | YueCaiWenJi_BeiFen_02 酥手拨冰弦，俄而雪满山，一尘不染是人间。 | YueCaiWenJi_Dead 归鸿日远，泪向谁家？
8133002,乐蔡文姬,瑞雪氤氲,YueCaiWenJi_ShuangJia_01 残霜染罢冰林红，翰墨氤氲，踏雪寻梅踪。 | YueCaiWenJi_ShuangJia_02 玉泉沸冰心，三千青丝结霜雪，笳声鸣晚林。 | YueCaiWenJi_BeiFen_01 落梅随流水，半亩方塘鉴暖潭，从此不寒天。 | YueCaiWenJi_BeiFen_02 酥手拨冰弦，俄而雪满山，一尘不染是人间。 | YueCaiWenJi_Dead 归鸿日远，泪向谁家？
558002,SP甄姬,红颜映雪,SPZhenJi_JiJie_01 佳人撷绛玫，君子所逑者，容颜易消尔。 | SPZhenJi_JiJie_02 洛灵有感，竦轻躯以鹤立，若将飞而未翔。 | SPZhenJi_HuiJi_01 戴群星之璀粲，妆百花之盛颜，可为悦己者容。 | SPZhenJi_HuiJi_02 撷首阳之野芳，缀沧海之鲛珠，独善此世之白。 | SPZhenJi_Dead 袁氏既败，生死皆由将军处置。
4169201,令狐愚,傲立杀威,LingHuYu_XuZhi_01 齐王不任天位，我等欲迎楚王都许昌。 | LingHuYu_XuZhi_02 天下事不可知，愿大王珍重！ | LingHuYu_Dead 浚何愚，浚何愚！
5109601,吴质,青云在握,WuZhi_WeiTi_01 父在王前，与其颂之以威，不如欺之以诚。 | WuZhi_WeiTi_02 世子之争，血汗尚不恤，况涕泗乎？ | WuZhi_YuanRong_01 从龙上青云，所为不如所言，所言不如所择。 | WuZhi_YuanRong_02 我乃世子座上之宾，岂可屈膝与尔同席。 | WuZhi_Dead 忆文帝所重，始觉今日之悲。
6101702,张嫙,青鸾霓凰,ZhangXuan_TongLi_01 半倚语还羞，彼爱登楼，我爱月如钩。 | ZhangXuan_TongLi_02 红靥尝青梅，兰蝶催舟，东邻女伴妆彩袖。 | ZhangXuan_SheZang_01 芳菲有时尽，荷锄葬落花。 | ZhangXuan_SheZang_02 满园春色好，见我花亦羞。 | ZhangXuan_Dead 梦醒觉寒意，不似少年游。 | ZhangXuan_TongLi_01 青鸾化霓凰，驻锡梧木，俯羽饮醴泉。 | ZhangXuan_TongLi_02 吴宫九千阶，会临绝顶，观遍天下艳。 | ZhangXuan_SheZang_01 八九燕来，此间草木，更待何时开？ | ZhangXuan_SheZang_02 口含懿宪，我命东帝与南风，此日当同来。 | ZhangXuan_Dead 不知此身何在，飘摇雨中人。
8101702,张嫙,青鸾霓凰,ZhangXuan_TongLi_01 半倚语还羞，彼爱登楼，我爱月如钩。 | ZhangXuan_TongLi_02 红靥尝青梅，兰蝶催舟，东邻女伴妆彩袖。 | ZhangXuan_SheZang_01 芳菲有时尽，荷锄葬落花。 | ZhangXuan_SheZang_02 满园春色好，见我花亦羞。 | ZhangXuan_Dead 梦醒觉寒意，不似少年游。 | ZhangXuan_TongLi_01 青鸾化霓凰，驻锡梧木，俯羽饮醴泉。 | ZhangXuan_TongLi_02 吴宫九千阶，会临绝顶，观遍天下艳。 | ZhangXuan_SheZang_01 八九燕来，此间草木，更待何时开？ | ZhangXuan_SheZang_02 口含懿宪，我命东帝与南风，此日当同来。 | ZhangXuan_Dead 不知此身何在，飘摇雨中人。
6125001,徐妏,锦色芳华,XuWen_FuHui_01 画入我眸寻兰黛，千度回首，唯有香如故。 | XuWen_FuHui_02 我入画中访青笺，一笔流年，繁花犹香艳。 | XuWen_MoHua_01 画中月照百世人，画外人识百花香。 | XuWen_MoHua_02 三分墨染七分意，层峦似有清泉来。 | XuWen_Dead 丹青从不败，白头总佳人。
8125001,徐妏,锦色芳华,XuWen_FuHui_01 画入我眸寻兰黛，千度回首，唯有香如故。 | XuWen_FuHui_02 我入画中访青笺，一笔流年，繁花犹香艳。 | XuWen_MoHua_01 画中月照百世人，画外人识百花香。 | XuWen_MoHua_02 三分墨染七分意，层峦似有清泉来。 | XuWen_Dead 丹青从不败，白头总佳人。
658201,郭缇萦,彼岸忘川,GuoTiYing_KanYu_01 庭前花又落，欲唤却止，空余满院清寒。 | GuoTiYing_KanYu_02 夜阑风静，独倚朱栏，忆音容相隔，泪湿青衫。 | GuoTiYing_ZheE_01 暮雪千山寒鸦点，人已远，天涯无处寄相思。 | GuoTiYing_ZheE_02 佩此扇，如父在旁，今扇在人亡，抚之泪满裳。 | GuoTiYing_Dead 梦回总角时，双髻绕膝下。
556802,曹轶,虎虎生威,CaoYi_MiYi_01 当日挽指拭青锋，今褪戎装，素手可调羹。 | CaoYi_MiYi_02 总以霜面斥须眉，月下冰融，含饴盼春风。 | CaoYi_YinJun_01 夜逐狼与狈，虎豹惊霹雳，霜雪满弓刀。 | CaoYi_YinJun_02 寅君巡山河，啸风万里，席卷八荒。 | CaoYi_Dead 虎已放南山，然未见铸剑为犁。
529207,凌统,鹰扬江瀚,LingTong_XuanFeng_01 风起白沙地，将既成何畏万骨成枯！ | LingTong_XuanFeng_02 浪奔北冥海，青锋在手，可斩鲲鹏！ | LingTong_Dead 秉身为战，何惧一死。 | LingTong_XuanFeng_01 风起白沙地，将既成何畏万骨成枯！ | LingTong_XuanFeng_02 浪奔北冥海，青锋在手，可斩鲲鹏！ | LingTong_YongJin_01 烈酒入喉抒胸意，且斩神鳌柱青天。 | LingTong_YongJin_02 身立潮头，纵前有溟渊，亦可以身填之。 | LingTong_Dead 秉身为战，何惧一死。 | LingTong_XuanLue_01 疾进千里定乾坤，褪甲弃剑战阎罗。 | LingTong_XuanLue_02 轻舟急进裂敌胆，重器立地啸春秋。 | LingTong_YongJin_01 烈酒入喉抒胸意，且斩神鳌柱青天。 | LingTong_YongJin_02 身立潮头，纵前有溟渊，亦可以身填之。 | LingTong_Dead 秉身为战，何惧一死。
4125001,徐妏,丹青入墨,XuWen_FuHui_01 使江山留白，胜画龙点睛。 | XuWen_FuHui_02 挽指调墨色，一卷阅人间。 | XuWen_MoHua_01 半尺生绢藏天地，丹青不让万夫雄。 | XuWen_MoHua_02 尝以夜光绘星河，烛灭犹有银河转。 | XuWen_Dead 画中人常在，画外人已逝。
4170101,谋陈琳,战意挥毫,MouChenLin_YaoZuo_01 如箭在弦，此文噎于喉，不吐不快。 | MouChenLin_YaoZuo_02 主公之邀，琳当夙夜研墨，以应大势。 | MouChenLin_ZhuanWen_01 士不与奸贼两立，今以笔墨为兵。 | MouChenLin_ZhuanWen_02 我等忠义之士，岂能胁于暴虐之臣。 | MouChenLin_Dead 此间风骨，总被雨打风吹去。
4107901,王威,护主徙北,WangWei_RuiZhan_01 沙场行险，先声夺锐。 | WangWei_RuiZhan_02 战地履危，以气凌人。 | WangWei_ShiLie_01 披坚而立，以彰勇烈之心。 | WangWei_ShiLie_02 仗剑护主，胸怀忠贞之念。 | WangWei_Dead 曹孟德实乃无信无义之人！
5230101,谋曹洪,洪天巨擘,MouCaoHong_YingJia_01 我等皆为忠臣勇士，迎驾于此，必保陛下周全！ | MouCaoHong_YingJia_02 许昌已备龙楼凤阙，只待真龙天子栖于梧桐。 | MouCaoHong_XianJu_01 尔等若再执迷不悟、据险困守，休怪我刀剑无情！ | MouCaoHong_XianJu_02 若不是怕惊扰了陛下，区区险隘岂会拦住我等！ | MouCaoHong_Dead 天寒地冻，使命未达，为之奈何？
695401,夏侯杰,虎贲冠勇,XiaHouJie_LieDan_01 驾长车、横长枪，曾饮马长江，今日平长坂。 | XiaHouJie_LieDan_02 降张辽、纳张郃，战宛城张绣，何惧他张飞！ | XiaHouJie_ZhuangDan_01 丞相已定中原，有带甲百万，投鞭可断长江！ | XiaHouJie_ZhuangDan_02 天下北高南低，向来征南者胜、北伐者败！ | XiaHouJie_Dead 匹夫，匹夫好大口气！
